tag,problem_id,first_branch,parsed_candidate,chose_globally_viable,chose_candidate_a,is_correct
e04,23,u,1,1,0,1
e04,23,u,1,1,0,0
e04,23,u,1,1,0,1
e04,23,u,1,1,0,0
e04,23,u,1,1,0,0
e04,23,u,1,1,0,1
e04,23,u,1,1,0,0
e04,23,u,1,1,0,0
e04,24,y,1,1,0,0
e04,24,y,1,1,0,0
e04,24,y,1,1,0,0
e04,24,y,1,1,0,0
e04,24,y,1,1,0,0
e04,24,y,1,1,0,0
e04,24,y,1,1,0,0
e04,24,y,1,1,0,0
e04,24,y,1,1,0,0
e04,24,y,1,1,0,1
e04,24,y,1,1,0,0
e04,24,y,1,1,0,0
e04,24,y,1,1,0,0
e04,24,y,1,1,0,0
e04,24,y,1,1,0,0
e04,24,y,1,1,0,0
e04,25,g,1,1,1,0
e04,25,g,1,1,1,1
e04,25,g,1,1,1,0
e04,25,g,1,1,1,0
e04,25,g,1,1,1,0
e04,25,g,1,1,1,0
e04,25,g,1,1,1,0
e04,25,g,1,1,1,1
e04,25,g,1,1,1,1
e04,25,g,1,1,1,0
e04,25,g,1,1,1,0
e04,25,g,1,1,1,1
e04,25,g,1,1,1,1
e04,25,g,1,1,1,0
e04,25,g,1,1,1,1
e04,25,g,1,1,1,1
e04,26,a,1,1,1,0
e04,26,a,1,1,1,0
e04,26,a,1,1,1,0
e04,26,a,1,1,1,1
e04,26,a,1,1,1,1
e04,26,a,1,1,1,0
e04,26,a,1,1,1,0
e04,26,a,1,1,1,0
e04,26,a,1,1,1,0
e04,26,a,1,1,1,0
e04,26,a,1,1,1,0
e04,26,a,1,1,1,0
e04,26,a,1,1,1,1
e04,26,a,1,1,1,0
e04,26,a,1,1,1,0
e04,26,a,1,1,1,0
e04,27,f,1,1,1,1
e04,27,f,1,1,1,0
e04,27,f,1,1,1,0
e04,27,f,1,1,1,0
e04,27,f,1,1,1,0
e04,27,f,1,1,1,1
e04,27,f,1,1,1,0
e04,27,f,1,1,1,1
e04,27,f,1,1,1,0
e04,27,f,1,1,1,1
e04,27,f,1,1,1,0
e04,27,f,1,1,1,1
e04,27,f,1,1,1,0
e04,27,f,1,1,1,1
e04,27,f,1,1,1,1
e04,27,f,1,1,1,0
e04,28,f,1,1,1,1
e04,28,f,1,1,1,1
e04,28,f,1,1,1,0
e04,28,f,1,1,1,1
e04,28,f,1,1,1,1
e04,28,f,1,1,1,1
e04,28,f,1,1,1,1
e04,28,f,1,1,1,0
e04,28,f,1,1,1,1
e04,28,f,1,1,1,1
e04,28,f,1,1,1,0
e04,28,f,1,1,1,0
e04,28,f,1,1,1,0
e04,28,f,1,1,1,1
e04,28,f,1,1,1,0
e04,28,f,1,1,1,1
e04,29,r,1,1,0,0
e04,29,r,1,1,0,0
e04,29,r,1,1,0,0
e04,29,r,1,1,0,1
e04,29,r,1,1,0,0
e04,29,r,1,1,0,1
e04,29,r,1,1,0,1
e04,29,r,1,1,0,1
e04,29,r,1,1,0,0
e04,29,r,1,1,0,0
e04,29,r,1,1,0,1
e04,29,r,1,1,0,1
e04,29,r,1,1,0,1
e04,29,r,1,1,0,0
e04,29,r,1,1,0,0
e04,29,r,1,1,0,0
e04,30,x,1,1,0,1
e04,30,x,1,1,0,1
e04,30,x,1,1,0,0
e04,30,x,1,1,0,0
e04,30,x,1,1,0,0
e04,30,x,1,1,0,1
e04,30,x,1,1,0,1
e04,30,x,1,1,0,0
e04,30,x,1,1,0,0
e04,30,x,1,1,0,1
e04,30,x,1,1,0,0
e04,30,x,1,1,0,1
e04,30,x,1,1,0,0
e04,30,x,1,1,0,0
e04,30,x,1,1,0,0
e04,30,x,1,1,0,1
e04,31,i,1,1,1,1
e04,31,i,1,1,1,0
e04,31,i,1,1,1,0
e04,31,i,1,1,1,1
e04,31,i,1,1,1,1
e04,31,i,1,1,1,0
e04,31,i,1,1,1,0
e04,31,i,1,1,1,1
e04,31,i,1,1,1,0
e04,31,i,1,1,1,0
e04,31,i,1,1,1,0
e04,31,i,1,1,1,0
e04,31,i,1,1,1,1
e04,31,i,1,1,1,0
e04,31,i,1,1,1,1
e04,31,i,1,1,1,0
e04,32,n,1,1,0,0
e04,32,n,1,1,0,0
e04,32,n,1,1,0,1
e04,32,n,1,1,0,0
e04,32,n,1,1,0,0
e04,32,n,1,1,0,0
e04,32,n,1,1,0,0
e04,32,n,1,1,0,0
e04,32,n,1,1,0,0
e04,32,n,1,1,0,0
e04,32,n,1,1,0,0
e04,32,n,1,1,0,0
e04,32,n,1,1,0,0
e04,32,n,1,1,0,0
e04,32,n,1,1,0,0
e04,32,n,1,1,0,0
e04,33,u,1,1,0,0
e04,33,u,1,1,0,0
e04,33,u,1,1,0,0
e04,33,u,1,1,0,0
e04,33,u,1,1,0,0
e04,33,u,1,1,0,0
e04,33,u,1,1,0,0
e04,33,u,1,1,0,0
e04,33,u,1,1,0,0
e04,33,u,1,1,0,0
e04,33,u,1,1,0,0
e04,33,u,1,1,0,0
e04,33,u,1,1,0,0
e04,33,u,1,1,0,0
e04,33,u,1,1,0,1
e04,33,u,1,1,0,0
e04,34,p,1,1,0,1
e04,34,p,1,1,0,1
e04,34,p,1,1,0,1
e04,34,p,1,1,0,0
e04,34,p,1,1,0,0
e04,34,p,1,1,0,0
e04,34,p,1,1,0,0
e04,34,p,1,1,0,0
e04,34,p,1,1,0,0
e04,34,p,1,1,0,0
e04,34,p,1,1,0,0
e04,34,p,1,1,0,0
e04,34,p,1,1,0,1
e04,34,p,1,1,0,1
e04,34,p,1,1,0,1
e04,34,p,1,1,0,0
e04,35,e,1,1,1,1
e04,35,e,1,1,1,0
e04,35,e,1,1,1,0
e04,35,e,1,1,1,1
e04,35,e,1,1,1,0
e04,35,e,1,1,1,0
e04,35,e,1,1,1,1
e04,35,e,1,1,1,1
e04,35,e,1,1,1,0
e04,35,e,1,1,1,1
e04,35,e,1,1,1,1
e04,35,e,1,1,1,1
e04,35,e,1,1,1,1
e04,35,e,1,1,1,0
e04,35,e,1,1,1,0
e04,35,e,1,1,1,0
e04,36,i,1,1,1,1
e04,36,i,1,1,1,0
e04,36,i,1,1,1,0
e04,36,i,1,1,1,0
e04,36,i,1,1,1,0
e04,36,i,1,1,1,0
e04,36,i,1,1,1,0
e04,36,i,1,1,1,0
e04,36,i,1,1,1,0
e04,36,i,1,1,1,0
e04,36,i,1,1,1,0
e04,36,i,1,1,1,0
e04,36,i,1,1,1,0
e04,36,i,1,1,1,0
e04,36,i,1,1,1,0
e04,36,i,1,1,1,0
e04,37,v,1,1,0,0
e04,37,v,1,1,0,1
e04,37,v,1,1,0,1
e04,37,v,1,1,0,1
e04,37,v,1,1,0,1
e04,37,v,1,1,0,0
e04,37,v,1,1,0,0
e04,37,v,1,1,0,0
e04,37,v,1,1,0,0
e04,37,v,1,1,0,1
e04,37,v,1,1,0,0
e04,37,v,1,1,0,1
e04,37,v,1,1,0,1
e04,37,v,1,1,0,1
e04,37,v,1,1,0,0
e04,37,v,1,1,0,1
e04,38,o,1,1,0,0
e04,38,o,1,1,0,0
e04,38,o,1,1,0,0
e04,38,o,1,1,0,0
e04,38,o,1,1,0,0
e04,38,o,1,1,0,0
e04,38,o,1,1,0,0
e04,38,o,1,1,0,0
e04,38,o,1,1,0,0
e04,38,o,1,1,0,0
e04,38,o,1,1,0,1
e04,38,o,1,1,0,0
e04,38,o,1,1,0,0
e04,38,o,1,1,0,0
e04,38,o,1,1,0,0
e04,38,o,1,1,0,0
e04,39,x,1,1,1,1
e04,39,x,1,1,1,0
e04,39,x,1,1,1,0
e04,39,x,1,1,1,0
e04,39,x,1,1,1,0
e04,39,x,1,1,1,0
e04,39,x,1,1,1,1
e04,39,x,1,1,1,0
e04,39,x,1,1,1,1
e04,39,x,1,1,1,1
e04,39,x,1,1,1,0
e04,39,x,1,1,1,1
e04,39,x,1,1,1,0
e04,39,x,1,1,1,1
e04,39,x,1,1,1,0
e04,39,x,1,1,1,1
e04,40,s,1,1,0,0
e04,40,s,1,1,0,1
e04,40,s,1,1,0,1
e04,40,s,1,1,0,1
e04,40,s,1,1,0,1
e04,40,s,1,1,0,0
e04,40,s,1,1,0,0
e04,40,s,1,1,0,0
e04,40,s,1,1,0,1
e04,40,s,1,1,0,0
e04,40,s,1,1,0,1
e04,40,s,1,1,0,0
e04,40,s,1,1,0,0
e04,40,s,1,1,0,0
e04,40,s,1,1,0,1
e04,40,s,1,1,0,1
e04,41,i,1,1,1,0
e04,41,i,1,1,1,1
e04,41,i,1,1,1,0
e04,41,i,1,1,1,0
e04,41,i,1,1,1,0
e04,41,i,1,1,1,1
e04,41,i,1,1,1,0
e04,41,i,1,1,1,1
e04,41,i,1,1,1,0
e04,41,i,1,1,1,1
e04,41,i,1,1,1,0
e04,41,i,1,1,1,1
e04,41,i,1,1,1,0
e04,41,i,1,1,1,1
e04,41,i,1,1,1,0
e04,41,i,1,1,1,0
e04,42,t,1,1,0,0
e04,42,t,1,1,0,0
e04,42,t,1,1,0,0
e04,42,t,1,1,0,0
e04,42,t,1,1,0,1
e04,42,t,1,1,0,0
e04,42,t,1,1,0,0
e04,42,t,1,1,0,0
e04,42,t,1,1,0,0
e04,42,t,1,1,0,0
e04,42,t,1,1,0,0
e04,42,t,1,1,0,0
e04,42,t,1,1,0,0
e04,42,t,1,1,0,0
e04,42,t,1,1,0,0
e04,42,t,1,1,0,1
e04,43,t,1,1,0,0
e04,43,t,1,1,0,1
e04,43,t,1,1,0,1
e04,43,t,1,1,0,1
e04,43,t,1,1,0,0
e04,43,t,1,1,0,0
e04,43,t,1,1,0,0
e04,43,t,1,1,0,0
e04,43,t,1,1,0,0
e04,43,t,1,1,0,0
e04,43,t,1,1,0,0
e04,43,t,1,1,0,0
e04,43,t,1,1,0,0
e04,43,t,1,1,0,1
e04,43,t,1,1,0,1
e04,43,t,1,1,0,0
e04,44,s,1,1,0,0
e04,44,s,1,1,0,0
e04,44,s,1,1,0,0
e04,44,s,1,1,0,1
e04,44,s,1,1,0,0
e04,44,s,1,1,0,1
e04,44,s,1,1,0,0
e04,44,s,1,1,0,0
e04,44,s,1,1,0,0
e04,44,s,1,1,0,0
e04,44,s,1,1,0,0
e04,44,s,1,1,0,0
e04,44,s,1,1,0,0
e04,44,s,1,1,0,0
e04,44,s,1,1,0,0
e04,44,s,1,1,0,0
e04,45,l,1,1,0,1
e04,45,l,1,1,0,0
e04,45,l,1,1,0,0
e04,45,l,1,1,0,1
e04,45,l,1,1,0,0
e04,45,l,1,1,0,0
e04,45,l,1,1,0,0
e04,45,l,1,1,0,0
e04,45,l,1,1,0,0
e04,45,l,1,1,0,0
e04,45,l,1,1,0,1
e04,45,l,1,1,0,0
e04,45,l,1,1,0,0
e04,45,l,1,1,0,0
e04,45,l,1,1,0,1
e04,45,l,1,1,0,0
e04,46,p,1,1,0,0
e04,46,p,1,1,0,0
e04,46,p,1,1,0,0
e04,46,p,1,1,0,1
e04,46,p,1,1,0,0
e04,46,p,1,1,0,0
e04,46,p,1,1,0,0
e04,46,p,1,1,0,0
e04,46,p,1,1,0,1
e04,46,p,1,1,0,1
e04,46,p,1,1,0,0
e04,46,p,1,1,0,0
e04,46,p,1,1,0,1
e04,46,p,1,1,0,0
e04,46,p,1,1,0,1
e04,46,p,1,1,0,0
e04,47,o,1,1,0,1
e04,47,o,1,1,0,1
e04,47,o,1,1,0,1
e04,47,o,1,1,0,0
e04,47,o,1,1,0,0
e04,47,o,1,1,0,1
e04,47,o,1,1,0,1
e04,47,o,1,1,0,1
e04,47,o,1,1,0,0
e04,47,o,1,1,0,0
e04,47,o,1,1,0,1
e04,47,o,1,1,0,0
e04,47,o,1,1,0,1
e04,47,o,1,1,0,1
e04,47,o,1,1,0,1
e04,47,o,1,1,0,0
e04,48,r,1,1,1,0
e04,48,r,1,1,1,1
e04,48,r,1,1,1,0
e04,48,r,1,1,1,0
e04,48,r,1,1,1,0
e04,48,r,1,1,1,1
e04,48,r,1,1,1,1
e04,48,r,1,1,1,1
e04,48,r,1,1,1,0
e04,48,r,1,1,1,0
e04,48,r,1,1,1,0
e04,48,r,1,1,1,1
e04,48,r,1,1,1,0
e04,48,r,1,1,1,1
e04,48,r,1,1,1,0
e04,48,r,1,1,1,1
e04,49,l,1,1,0,0
e04,49,l,1,1,0,0
e04,49,l,1,1,0,0
e04,49,l,1,1,0,0
e04,49,l,1,1,0,0
e04,49,l,1,1,0,1
e04,49,l,1,1,0,0
e04,49,l,1,1,0,0
e04,49,l,1,1,0,0
e04,49,l,1,1,0,0
e04,49,l,1,1,0,0
e04,49,l,1,1,0,0
e04,49,l,1,1,0,0
e04,49,l,1,1,0,0
e04,49,l,1,1,0,0
e04,49,l,1,1,0,0
e04,50,y,1,1,1,0
e04,50,y,1,1,1,0
e04,50,y,1,1,1,0
e04,50,y,1,1,1,0
e04,50,y,1,1,1,0
e04,50,y,1,1,1,0
e04,50,y,1,1,1,0
e04,50,y,1,1,1,0
e04,50,y,1,1,1,0
e04,50,y,1,1,1,0
e04,50,y,1,1,1,0
e04,50,y,1,1,1,0
e04,50,y,1,1,1,0
e04,50,y,1,1,1,1
e04,50,y,1,1,1,0
e04,50,y,1,1,1,0
e04,51,m,1,1,0,0
e04,51,m,1,1,0,1
e04,51,m,1,1,0,1
e04,51,m,1,1,0,0
e04,51,m,1,1,0,0
e04,51,m,1,1,0,0
e04,51,m,1,1,0,1
e04,51,m,1,1,0,1
e04,51,m,1,1,0,1
e04,51,m,1,1,0,0
e04,51,m,1,1,0,0
e04,51,m,1,1,0,0
e04,51,m,1,1,0,0
e04,51,m,1,1,0,1
e04,51,m,1,1,0,1
e04,51,m,1,1,0,0
e04,52,r,1,1,0,0
e04,52,r,1,1,0,0
e04,52,r,1,1,0,1
e04,52,r,1,1,0,0
e04,52,r,1,1,0,0
e04,52,r,1,1,0,0
e04,52,r,1,1,0,0
e04,52,r,1,1,0,0
e04,52,r,1,1,0,0
e04,52,r,1,1,0,0
e04,52,r,1,1,0,0
e04,52,r,1,1,0,0
e04,52,r,1,1,0,0
e04,52,r,1,1,0,0
e04,52,r,1,1,0,0
e04,52,r,1,1,0,1
e04,53,u,1,1,0,0
e04,53,u,1,1,0,0
e04,53,u,1,1,0,0
e04,53,u,1,1,0,0
e04,53,u,1,1,0,0
e04,53,u,1,1,0,1
e04,53,u,1,1,0,0
e04,53,u,1,1,0,0
e04,53,u,1,1,0,0
e04,53,u,1,1,0,0
e04,53,u,1,1,0,0
e04,53,u,1,1,0,0
e04,53,u,1,1,0,0
e04,53,u,1,1,0,0
e04,53,u,1,1,0,0
e04,53,u,1,1,0,0
e04,54,p,1,1,1,1
e04,54,p,1,1,1,0
e04,54,p,1,1,1,0
e04,54,p,1,1,1,0
e04,54,p,1,1,1,0
e04,54,p,1,1,1,0
e04,54,p,1,1,1,0
e04,54,p,1,1,1,0
e04,54,p,1,1,1,0
e04,54,p,1,1,1,0
e04,54,p,1,1,1,1
e04,54,p,1,1,1,0
e04,54,p,1,1,1,0
e04,54,p,1,1,1,1
e04,54,p,1,1,1,0
e04,54,p,1,1,1,1
e04,55,o,1,1,0,0
e04,55,o,1,1,0,0
e04,55,o,1,1,0,0
e04,55,o,1,1,0,0
e04,55,o,1,1,0,1
e04,55,o,1,1,0,1
e04,55,o,1,1,0,0
e04,55,o,1,1,0,0
e04,55,o,1,1,0,0
e04,55,o,1,1,0,1
e04,55,o,1,1,0,1
e04,55,o,1,1,0,0
e04,55,o,1,1,0,0
e04,55,o,1,1,0,1
e04,55,o,1,1,0,1
e04,55,o,1,1,0,0
e04,56,m,1,1,1,0
e04,56,m,1,1,1,0
e04,56,m,1,1,1,0
e04,56,m,1,1,1,0
e04,56,m,1,1,1,0
e04,56,m,1,1,1,1
e04,56,m,1,1,1,1
e04,56,m,1,1,1,1
e04,56,m,1,1,1,0
e04,56,m,1,1,1,0
e04,56,m,1,1,1,0
e04,56,m,1,1,1,0
e04,56,m,1,1,1,0
e04,56,m,1,1,1,0
e04,56,m,1,1,1,0
e04,56,m,1,1,1,0
e04,57,f,1,1,1,0
e04,57,f,1,1,1,1
e04,57,f,1,1,1,0
e04,57,f,1,1,1,1
e04,57,f,1,1,1,0
e04,57,f,1,1,1,1
e04,57,f,1,1,1,1
e04,57,f,1,1,1,0
e04,57,f,1,1,1,0
e04,57,f,1,1,1,1
e04,57,f,1,1,1,0
e04,57,f,1,1,1,0
e04,57,f,1,1,1,1
e04,57,f,1,1,1,0
e04,57,f,1,1,1,0
e04,57,f,1,1,1,0
e04,58,l,1,1,1,0
e04,58,l,1,1,1,1
e04,58,l,1,1,1,0
e04,58,l,1,1,1,0
e04,58,l,1,1,1,0
e04,58,l,1,1,1,0
e04,58,l,1,1,1,0
e04,58,l,1,1,1,0
e04,58,l,1,1,1,0
e04,58,l,1,1,1,0
e04,58,l,1,1,1,0
e04,58,l,1,1,1,1
e04,58,l,1,1,1,0
e04,58,l,1,1,1,0
e04,58,l,1,1,1,0
e04,58,l,1,1,1,0
e04,59,q,1,1,1,0
e04,59,q,1,1,1,0
e04,59,q,1,1,1,0
e04,59,q,1,1,1,1
e04,59,q,1,1,1,1
e04,59,q,1,1,1,0
e04,59,q,1,1,1,0
e04,59,q,1,1,1,0
e04,59,q,1,1,1,0
e04,59,q,1,1,1,1
e04,59,q,1,1,1,1
e04,59,q,1,1,1,0
e04,59,q,1,1,1,1
e04,59,q,1,1,1,0
e04,59,q,1,1,1,1
e04,59,q,1,1,1,0
e04,60,m,1,1,0,1
e04,60,m,1,1,0,0
e04,60,m,1,1,0,0
e04,60,m,1,1,0,0
e04,60,m,1,1,0,0
e04,60,m,1,1,0,0
e04,60,m,1,1,0,0
e04,60,m,1,1,0,0
e04,60,m,1,1,0,0
e04,60,m,1,1,0,0
e04,60,m,1,1,0,0
e04,60,m,1,1,0,0
e04,60,m,1,1,0,0
e04,60,m,1,1,0,0
e04,60,m,1,1,0,0
e04,60,m,1,1,0,0
e04,61,o,1,1,0,0
e04,61,o,1,1,0,0
e04,61,o,1,1,0,0
e04,61,o,1,1,0,0
e04,61,o,1,1,0,0
e04,61,o,1,1,0,0
e04,61,o,1,1,0,0
e04,61,o,1,1,0,0
e04,61,o,1,1,0,0
e04,61,o,1,1,0,1
e04,61,o,1,1,0,0
e04,61,o,1,1,0,0
e04,61,o,1,1,0,0
e04,61,o,1,1,0,0
e04,61,o,1,1,0,0
e04,61,o,1,1,0,0
e04,62,p,1,1,1,0
e04,62,p,1,1,1,0
e04,62,p,1,1,1,1
e04,62,p,1,1,1,1
e04,62,p,1,1,1,0
e04,62,p,1,1,1,1
e04,62,p,1,1,1,1
e04,62,p,1,1,1,1
e04,62,p,1,1,1,0
e04,62,p,1,1,1,1
e04,62,p,1,1,1,1
e04,62,p,1,1,1,0
e04,62,p,1,1,1,1
e04,62,p,1,1,1,1
e04,62,p,1,1,1,1
e04,62,p,1,1,1,1
e04,63,c,1,1,0,0
e04,63,c,1,1,0,0
e04,63,c,1,1,0,0
e04,63,c,1,1,0,0
e04,63,c,1,1,0,0
e04,63,c,1,1,0,0
e04,63,c,1,1,0,0
e04,63,c,1,1,0,0
e04,63,c,1,1,0,1
e04,63,c,1,1,0,0
e04,63,c,1,1,0,0
e04,63,c,1,1,0,0
e04,63,c,1,1,0,0
e04,63,c,1,1,0,0
e04,63,c,1,1,0,0
e04,63,c,1,1,0,0
e04,64,m,1,1,1,1
e04,64,m,1,1,1,1
e04,64,m,1,1,1,0
e04,64,m,1,1,1,0
e04,64,m,1,1,1,0
e04,64,m,1,1,1,1
e04,64,m,1,1,1,0
e04,64,m,1,1,1,0
e04,64,m,1,1,1,0
e04,64,m,1,1,1,0
e04,64,m,1,1,1,0
e04,64,m,1,1,1,1
e04,64,m,1,1,1,1
e04,64,m,1,1,1,0
e04,64,m,1,1,1,0
e04,64,m,1,1,1,1
e04,65,l,1,1,0,0
e04,65,l,1,1,0,0
e04,65,l,1,1,0,0
e04,65,l,1,1,0,0
e04,65,l,1,1,0,0
e04,65,l,1,1,0,0
e04,65,l,1,1,0,0
e04,65,l,1,1,0,0
e04,65,l,1,1,0,0
e04,65,l,1,1,0,0
e04,65,l,1,1,0,0
e04,65,l,1,1,0,0
e04,65,l,1,1,0,1
e04,65,l,1,1,0,0
e04,65,l,1,1,0,0
e04,65,l,1,1,0,0
e04,66,i,1,1,1,0
e04,66,i,1,1,1,1
e04,66,i,1,1,1,0
e04,66,i,1,1,1,0
e04,66,i,1,1,1,0
e04,66,i,1,1,1,0
e04,66,i,1,1,1,0
e04,66,i,1,1,1,0
e04,66,i,1,1,1,0
e04,66,i,1,1,1,0
e04,66,i,1,1,1,0
e04,66,i,1,1,1,0
e04,66,i,1,1,1,1
e04,66,i,1,1,1,1
e04,66,i,1,1,1,0
e04,66,i,1,1,1,0
e04,67,e,1,1,1,0
e04,67,e,1,1,1,0
e04,67,e,1,1,1,0
e04,67,e,1,1,1,1
e04,67,e,1,1,1,0
e04,67,e,1,1,1,0
e04,67,e,1,1,1,0
e04,67,e,1,1,1,0
e04,67,e,1,1,1,0
e04,67,e,1,1,1,0
e04,67,e,1,1,1,0
e04,67,e,1,1,1,0
e04,67,e,1,1,1,1
e04,67,e,1,1,1,0
e04,67,e,1,1,1,0
e04,67,e,1,1,1,0
e04,68,l,1,1,1,0
e04,68,l,1,1,1,1
e04,68,l,1,1,1,0
e04,68,l,1,1,1,0
e04,68,l,1,1,1,0
e04,68,l,1,1,1,0
e04,68,l,1,1,1,0
e04,68,l,1,1,1,0
e04,68,l,1,1,1,1
e04,68,l,1,1,1,1
e04,68,l,1,1,1,0
e04,68,l,1,1,1,1
e04,68,l,1,1,1,1
e04,68,l,1,1,1,0
e04,68,l,1,1,1,1
e04,68,l,1,1,1,0
e04,69,j,1,1,0,1
e04,69,j,1,1,0,0
e04,69,j,1,1,0,0
e04,69,j,1,1,0,0
e04,69,j,1,1,0,0
e04,69,j,1,1,0,0
e04,69,j,1,1,0,1
e04,69,j,1,1,0,0
e04,69,j,1,1,0,0
e04,69,j,1,1,0,0
e04,69,j,1,1,0,0
e04,69,j,1,1,0,0
e04,69,j,1,1,0,0
e04,69,j,1,1,0,0
e04,69,j,1,1,0,0
e04,69,j,1,1,0,0
e04,70,v,1,1,0,1
e04,70,v,1,1,0,0
e04,70,v,1,1,0,1
e04,70,v,1,1,0,0
e04,70,v,1,1,0,0
e04,70,v,1,1,0,0
e04,70,v,1,1,0,0
e04,70,v,1,1,0,0
e04,70,v,1,1,0,0
e04,70,v,1,1,0,0
e04,70,v,1,1,0,0
e04,70,v,1,1,0,0
e04,70,v,1,1,0,0
e04,70,v,1,1,0,0
e04,70,v,1,1,0,0
e04,70,v,1,1,0,0
e04,71,q,1,1,0,0
e04,71,q,1,1,0,0
e04,71,q,1,1,0,0
e04,71,q,1,1,0,0
e04,71,q,1,1,0,0
e04,71,q,1,1,0,1
e04,71,q,1,1,0,0
e04,71,q,1,1,0,0
e04,71,q,1,1,0,0
e04,71,q,1,1,0,0
e04,71,q,1,1,0,0
e04,71,q,1,1,0,0
e04,71,q,1,1,0,0
e04,71,q,1,1,0,0
e04,71,q,1,1,0,0
e04,71,q,1,1,0,0
e04,72,w,1,1,1,0
e04,72,w,1,1,1,1
e04,72,w,1,1,1,0
e04,72,w,1,1,1,0
e04,72,w,1,1,1,0
e04,72,w,1,1,1,0
e04,72,w,1,1,1,0
e04,72,w,1,1,1,0
e04,72,w,1,1,1,0
e04,72,w,1,1,1,0
e04,72,w,1,1,1,0
e04,72,w,1,1,1,0
e04,72,w,1,1,1,0
e04,72,w,1,1,1,0
e04,72,w,1,1,1,1
e04,72,w,1,1,1,0
e04,73,n,1,1,1,1
e04,73,n,1,1,1,0
e04,73,n,1,1,1,1
e04,73,n,1,1,1,0
e04,73,n,1,1,1,0
e04,73,n,1,1,1,0
e04,73,n,1,1,1,0
e04,73,n,1,1,1,0
e04,73,n,1,1,1,0
e04,73,n,1,1,1,0
e04,73,n,1,1,1,0
e04,73,n,1,1,1,1
e04,73,n,1,1,1,0
e04,73,n,1,1,1,0
e04,73,n,1,1,1,1
e04,73,n,1,1,1,0
e04,74,v,1,1,0,1
e04,74,v,1,1,0,0
e04,74,v,1,1,0,1
e04,74,v,1,1,0,0
e04,74,v,1,1,0,0
e04,74,v,1,1,0,1
e04,74,v,1,1,0,1
e04,74,v,1,1,0,0
e04,74,v,1,1,0,1
e04,74,v,1,1,0,1
e04,74,v,1,1,0,0
e04,74,v,1,1,0,0
e04,74,v,1,1,0,0
e04,74,v,1,1,0,1
e04,74,v,1,1,0,1
e04,74,v,1,1,0,1
e04,75,a,1,1,1,0
e04,75,a,1,1,1,0
e04,75,a,1,1,1,1
e04,75,a,1,1,1,0
e04,75,a,1,1,1,1
e04,75,a,1,1,1,0
e04,75,a,1,1,1,1
e04,75,a,1,1,1,0
e04,75,a,1,1,1,0
e04,75,a,1,1,1,0
e04,75,a,1,1,1,0
e04,75,a,1,1,1,0
e04,75,a,1,1,1,0
e04,75,a,1,1,1,1
e04,75,a,1,1,1,0
e04,75,a,1,1,1,1
e04,76,x,1,1,0,1
e04,76,x,1,1,0,0
e04,76,x,1,1,0,0
e04,76,x,1,1,0,0
e04,76,x,1,1,0,0
e04,76,x,1,1,0,0
e04,76,x,1,1,0,1
e04,76,x,1,1,0,0
e04,76,x,1,1,0,0
e04,76,x,1,1,0,1
e04,76,x,1,1,0,1
e04,76,x,1,1,0,0
e04,76,x,1,1,0,0
e04,76,x,1,1,0,0
e04,76,x,1,1,0,1
e04,76,x,1,1,0,0
e04,77,r,1,1,0,0
e04,77,r,1,1,0,0
e04,77,r,1,1,0,0
e04,77,r,1,1,0,0
e04,77,r,1,1,0,1
e04,77,r,1,1,0,0
e04,77,r,1,1,0,0
e04,77,r,1,1,0,1
e04,77,r,1,1,0,0
e04,77,r,1,1,0,0
e04,77,r,1,1,0,0
e04,77,r,1,1,0,0
e04,77,r,1,1,0,0
e04,77,r,1,1,0,1
e04,77,r,1,1,0,0
e04,77,r,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,78,y,1,1,0,0
e04,79,d,1,1,1,1
e04,79,d,1,1,1,1
e04,79,d,1,1,1,0
e04,79,d,1,1,1,0
e04,79,d,1,1,1,1
e04,79,d,1,1,1,1
e04,79,d,1,1,1,1
e04,79,d,1,1,1,1
e04,79,d,1,1,1,1
e04,79,d,1,1,1,1
e04,79,d,1,1,1,0
e04,79,d,1,1,1,1
e04,79,d,1,1,1,0
e04,79,d,1,1,1,1
e04,79,d,1,1,1,0
e04,79,d,1,1,1,1
e04,80,i,1,1,1,1
e04,80,i,1,1,1,0
e04,80,i,1,1,1,1
e04,80,i,1,1,1,0
e04,80,i,1,1,1,0
e04,80,i,1,1,1,0
e04,80,i,1,1,1,0
e04,80,i,1,1,1,0
e04,80,i,1,1,1,0
e04,80,i,1,1,1,0
e04,80,i,1,1,1,0
e04,80,i,1,1,1,0
e04,80,i,1,1,1,0
e04,80,i,1,1,1,0
e04,80,i,1,1,1,0
e04,80,i,1,1,1,1
e04,81,e,1,1,1,1
e04,81,e,1,1,1,1
e04,81,e,1,1,1,1
e04,81,e,1,1,1,0
e04,81,e,1,1,1,1
e04,81,e,1,1,1,1
e04,81,e,1,1,1,1
e04,81,e,1,1,1,0
e04,81,e,1,1,1,1
e04,81,e,1,1,1,0
